project_id,risk_score,is_anomaly
P00042370,44.76,True
P00042371,34.5,True
P00042372,41.45,True
P00042373,36.24,True
P00042374,50.12,True
P00042375,50.71,True
P00042376,30.76,True
P00042377,31.59,True
P00042378,34.17,True
P00042379,33.14,True
P00042380,36.05,True
P00042381,60.73,True
P00042382,27.41,False
P00042383,40.15,True
P00042384,52.16,True
P00042385,35.97,True
P00042386,53.2,True
P00042387,50.48,True
P00042388,32.24,True
P00042389,39.77,True
P00042390,34.71,True
P00042391,60.24,True
P00042392,60.88,True
P00042393,57.01,True
P00042394,40.68,True
P00042395,17.91,False
P00042396,48.26,True
P00042397,51.31,True
P00042398,46.89,True
P00042399,39.8,True
P00042400,38.47,True
P00042401,58.68,True
P00042402,18.88,False
P00042403,20.12,False
P00042404,45.8,True
P00042405,52.83,True
P00042406,40.03,True
P00042407,43.66,True
P00042408,33.31,True
P00042409,48.64,True
P00042410,21.09,False
P00042411,16.46,False
P00042412,45.84,True
P00042413,47.1,True
P00042414,32.65,True
P00042415,24.11,False
P00042416,48.77,True
P00042417,58.12,True
P00042418,20.44,False
P00042419,23.64,False
P00042420,50.07,True
P00042421,34.47,True
P00042422,55.65,True
P00042423,47.12,True
P00042424,9.52,False
P00042425,20.08,False
P00042426,41.41,True
P00042427,44.33,True
P00042428,28.12,False
P00042429,41.71,True
P00042430,70.58,True
P00042431,26.66,False
P00042432,48.99,True
P00042433,14.86,False
P00042434,65.53,True
P00042435,39.85,True
P00042436,47.41,True
P00042437,30.18,True
P00042438,57.31,True
P00042439,44.1,True
P00042440,40.3,True
P00042441,47.49,True
P00042442,23.4,False
P00042443,45.03,True
P00042444,50.38,True
P00042445,29.1,False
P00042446,25.07,False
P00042447,17.99,False
P00042448,44.39,True
P00042449,23.02,False
P00042450,35.63,True
P00042451,51.98,True
P00042452,22.35,False
P00042453,49.91,True
P00042454,16.49,False
P00042455,39.0,True
P00042456,25.55,False
P00042457,19.34,False
P00042458,21.73,False
P00042459,59.95,True
P00042460,45.71,True
P00042461,30.35,True
P00042462,41.46,True
P00042463,49.94,True
P00042464,41.88,True
P00042465,25.19,False
P00042466,65.58,True
P00042467,39.17,True
P00042468,34.92,True
P00042469,43.99,True
P00042470,32.33,True
P00042471,48.72,True
P00042472,34.6,True
P00042473,26.25,False
P00042474,25.62,False
P00042475,53.8,True
P00042476,58.39,True
P00042477,48.11,True
P00042478,40.14,True
P00042479,17.76,False
P00042480,37.42,True
P00042481,25.93,False
P00042482,32.07,True
P00042483,49.79,True
P00042484,44.33,True
P00042485,25.08,False
P00042486,51.18,True
P00042487,10.27,False
P00042488,49.91,True
P00042489,47.29,True
P00042490,54.28,True
P00042491,55.0,True
P00042492,29.99,True
P00042493,51.31,True
P00042494,26.52,False
P00042495,39.79,True
P00042496,59.55,True
P00042497,50.11,True
P00042498,49.58,True
P00042499,39.47,True
P00042500,42.69,True
P00042501,51.17,True
P00042502,43.58,True
P00042503,44.56,True
P00042504,28.35,False
P00042505,41.67,True
P00042506,30.37,True
P00042507,40.28,True
P00042508,58.54,True
P00042509,17.62,False
P00042510,42.96,True
P00042511,31.8,True
P00042512,34.9,True
P00042513,31.7,True
P00042514,29.2,False
P00042515,49.03,True
P00042516,51.24,True
P00042517,19.79,False
P00042518,33.88,True
P00042519,45.74,True
P00042520,55.65,True
P00042521,45.47,True
P00042522,46.42,True
P00042523,30.56,True
P00042524,36.34,True
P00042525,28.51,False
P00042526,44.55,True
P00042527,42.15,True
P00042528,82.91,True
P00042529,40.04,True
P00042530,24.73,False
P00042531,50.21,True
P00042532,54.85,True
P00042533,52.27,True
P00042534,17.68,False
P00042535,56.09,True
P00042536,25.58,False
P00042537,51.98,True
P00042538,52.4,True
P00042539,37.53,True
P00042540,13.65,False
P00042541,47.65,True
P00042542,53.27,True
P00042543,22.3,False
P00042544,49.92,True
P00042545,45.89,True
P00042546,58.86,True
P00042547,37.32,True
P00042548,57.68,True
P00042549,72.08,True
P00042550,25.38,False
P00042551,61.66,True
P00042552,18.61,False
P00042553,37.86,True
P00042554,53.02,True
P00042555,28.22,False
P00042556,59.47,True
P00042557,54.7,True
P00042558,58.35,True
P00042559,42.61,True
P00042560,27.77,False
P00042561,55.19,True
P00042562,53.54,True
P00042563,32.41,True
P00042564,35.1,True
P00042565,47.95,True
P00042566,54.68,True
P00042567,52.42,True
P00042568,54.35,True
P00042569,46.1,True
P00042570,52.55,True
P00042571,19.61,False
P00042572,44.68,True
P00042573,46.69,True
P00042574,42.0,True
P00042575,39.95,True
P00042576,22.44,False
P00042577,44.86,True
P00042578,32.14,True
P00042579,54.2,True
P00042580,55.18,True
P00042581,50.81,True
P00042582,47.97,True
P00042583,48.54,True
P00042584,81.97,True
P00042585,39.95,True
P00042586,52.25,True
P00042587,37.46,True
P00042588,40.66,True
P00042589,65.82,True
P00042590,49.27,True
P00042591,47.2,True
P00042592,22.14,False
P00042593,47.22,True
P00042594,57.41,True
P00042595,15.36,False
P00042596,43.57,True
P00042597,40.71,True
P00042598,22.16,False
P00042599,56.58,True
P00042600,34.55,True
P00042601,57.78,True
P00042602,47.45,True
P00042603,59.5,True
P00042604,62.23,True
P00042605,50.22,True
P00042606,32.0,True
P00042607,17.8,False
P00042608,18.25,False
P00042609,29.34,False
P00042610,30.66,True
P00042611,48.5,True
P00042612,42.08,True
P00042613,44.58,True
P00042614,53.03,True
P00042615,33.98,True
P00042616,47.2,True
P00042617,24.45,False
P00042618,55.44,True
P00042619,55.23,True
P00042620,58.5,True
P00042621,29.19,False
P00042622,51.66,True
P00042623,57.03,True
P00042624,55.19,True
P00042625,39.08,True
P00042626,58.25,True
P00042627,55.08,True
P00042628,39.62,True
P00042629,43.48,True
P00042630,49.68,True
P00042631,50.66,True
P00042632,28.8,False
P00042633,42.94,True
P00042634,42.58,True
P00042635,41.27,True
P00042636,20.1,False
P00042637,39.57,True
P00042638,61.9,True
P00042639,41.82,True
P00042640,67.78,True
P00042641,25.76,False
P00042642,41.9,True
P00042643,31.43,True
P00042644,49.29,True
P00042645,42.56,True
P00042646,38.42,True
P00042647,28.08,False
P00042648,6.42,False
P00042649,22.73,False
P00042650,30.37,True
P00042651,55.9,True
P00042652,40.96,True
P00042653,31.71,True
P00042654,59.22,True
P00042655,50.81,True
P00042656,38.92,True
P00042657,37.14,True
P00042658,31.04,True
P00042659,47.77,True
P00042660,39.57,True
P00042661,5.83,False
P00042662,49.23,True
P00042663,48.31,True
P00042664,48.34,True
P00042665,39.67,True
P00042666,10.89,False
P00042667,49.99,True
P00042668,49.26,True
P00042669,50.4,True
P00042670,44.06,True
P00042671,53.35,True
P00042672,59.69,True
P00042673,49.24,True
P00042674,61.67,True
P00042675,46.57,True
P00042676,42.11,True
P00042677,50.87,True
P00042678,31.65,True
P00042679,33.08,True
P00042680,25.1,False
P00042681,20.3,False
P00042682,28.66,False
P00042683,41.79,True
P00042684,57.27,True
P00042685,45.91,True
P00042686,40.68,True
P00042687,36.29,True
P00042688,51.75,True
P00042689,45.1,True
P00042690,34.25,True
P00042691,50.11,True
P00042692,31.18,True
P00042693,45.19,True
P00042694,40.32,True
P00042695,53.33,True
P00042696,53.45,True
P00042697,47.0,True
P00042698,45.33,True
P00042699,47.95,True
P00042700,41.05,True
P00042701,28.99,False
P00042702,48.9,True
P00042703,48.08,True
P00042704,48.9,True
P00042705,47.57,True
P00042706,33.34,True
P00042707,16.32,False
P00042708,35.59,True
P00042709,50.57,True
P00042710,49.85,True
P00042711,29.76,False
P00042712,24.02,False
P00042713,41.46,True
P00042714,31.89,True
P00042715,39.47,True
P00042716,43.99,True
P00042717,54.96,True
P00042718,29.98,True
P00042719,48.66,True
P00042720,59.53,True
P00042721,41.08,True
P00042722,53.83,True
P00042723,48.41,True
P00042724,35.12,True
P00042725,20.96,False
P00042726,27.09,False
P00042727,41.6,True
P00042728,31.08,True
P00042729,39.86,True
P00042730,45.67,True
P00042731,68.38,True
P00042732,22.14,False
P00042733,33.19,True
P00042734,34.57,True
P00042735,19.86,False
P00042736,60.62,True
P00042737,49.62,True
P00042738,60.17,True
P00042739,54.25,True
P00042740,70.61,True
P00042741,50.15,True
P00042742,45.97,True
P00042743,24.7,False
P00042744,62.45,True
P00042745,51.41,True
P00042746,22.36,False
P00042747,37.54,True
P00042748,40.12,True
P00042749,37.85,True
P00042750,25.72,False
P00042751,53.59,True
P00042752,43.91,True
P00042753,31.16,True
P00042754,54.73,True
P00042755,65.56,True
P00042756,35.41,True
P00042757,37.65,True
P00042758,44.27,True
P00042759,23.92,False
P00042760,32.47,True
P00042761,58.78,True
P00042762,19.78,False
P00042763,45.92,True
P00042764,70.98,True
P00042765,42.92,True
P00042766,31.47,True
P00042767,34.01,True
P00042768,47.5,True
P00042769,72.09,True
P00042770,49.95,True
P00042771,47.9,True
P00042772,51.4,True
P00042773,16.75,False
P00042774,41.93,True
P00042775,32.79,True
P00042776,33.99,True
P00042777,22.71,False
P00042778,52.3,True
P00042779,69.05,True
P00042780,26.81,False
P00042781,41.4,True
P00042782,43.54,True
P00042783,33.94,True
P00042784,46.99,True
P00042785,20.5,False
P00042786,36.04,True
P00042787,48.57,True
P00042788,34.59,True
P00042789,47.23,True
P00042790,21.57,False
P00042791,61.89,True
P00042792,44.54,True
P00042793,37.77,True
P00042794,51.45,True
P00042795,57.95,True
P00042796,30.52,True
P00042797,28.44,False
P00042798,51.29,True
P00042799,41.56,True
P00042800,44.41,True
P00042801,63.33,True
P00042802,59.01,True
P00042803,47.04,True
P00042804,45.24,True
P00042805,28.17,False
P00042806,23.9,False
P00042807,25.01,False
P00042808,52.07,True
P00042809,41.11,True
P00042810,50.34,True
P00042811,45.38,True
P00042812,40.8,True
P00042813,51.5,True
P00042814,45.88,True
P00042815,45.61,True
P00042816,40.84,True
P00042817,47.15,True
P00042818,43.84,True
P00042819,29.05,False
P00042820,26.13,False
P00042821,46.33,True
P00042822,30.25,True
P00042823,39.91,True
P00042824,42.68,True
P00042825,56.1,True
P00042826,35.18,True
P00042827,39.94,True
P00042828,45.91,True
P00042829,22.68,False
P00042830,45.35,True
P00042831,57.96,True
P00042832,55.1,True
P00042833,45.64,True
P00042834,36.8,True
P00042835,41.35,True
P00042836,58.27,True
P00042837,27.35,False
P00042838,54.67,True
P00042839,16.38,False
P00042840,37.81,True
P00042841,26.49,False
P00042842,30.96,True
P00042843,58.44,True
P00042844,30.03,True
P00042845,51.74,True
P00042846,28.5,False
P00042847,48.43,True
P00042848,41.4,True
P00042849,47.59,True
P00042850,41.9,True
P00042851,26.4,False
P00042852,42.91,True
P00042853,57.84,True
P00042854,54.97,True
P00042855,48.48,True
P00042856,53.58,True
P00042857,50.91,True
P00042858,61.25,True
P00042859,42.01,True
P00042860,44.82,True
P00042861,39.84,True
P00042862,50.25,True
P00042863,50.96,True
P00042864,49.73,True
P00042865,23.99,False
P00042866,56.67,True
P00042867,18.35,False
P00042868,21.96,False
P00042869,53.23,True
P00042870,28.51,False
P00042871,32.81,True
P00042872,18.73,False
P00042873,24.21,False
P00042874,39.48,True
P00042875,47.88,True
P00042876,49.68,True
P00042877,15.61,False
P00042878,64.25,True
P00042879,59.08,True
P00042880,47.03,True
P00042881,64.59,True
P00042882,56.65,True
P00042883,44.76,True
P00042884,52.29,True
P00042885,30.47,True
P00042886,43.38,True
P00042887,48.41,True
P00042888,72.78,True
P00042889,48.7,True
P00042890,41.98,True
P00042891,34.96,True
P00042892,44.14,True
P00042893,41.5,True
P00042894,71.56,True
P00042895,49.12,True
P00042896,36.98,True
P00042897,48.07,True
P00042898,31.47,True
P00042899,25.79,False
P00042900,59.98,True
P00042901,28.85,False
P00042902,45.52,True
P00042903,52.07,True
P00042904,52.31,True
P00042905,53.53,True
P00042906,53.76,True
P00042907,25.9,False
P00042908,39.92,True
P00042909,64.51,True
P00042910,25.5,False
P00042911,50.74,True
P00042912,19.09,False
P00042913,53.79,True
P00042914,39.57,True
P00042915,49.91,True
P00042916,42.37,True
P00042917,49.95,True
P00042918,23.41,False
P00042919,48.63,True
P00042920,46.85,True
P00042921,29.06,False
P00042922,61.73,True
P00042923,40.31,True
P00042924,49.79,True
P00042925,39.82,True
P00042926,53.34,True
P00042927,47.19,True
P00042928,53.23,True
P00042929,60.94,True
P00042930,17.48,False
P00042931,55.54,True
P00042932,20.93,False
P00042933,25.63,False
P00042934,35.78,True
P00042935,46.94,True
P00042936,47.02,True
P00042937,55.58,True
P00042938,45.86,True
P00042939,61.85,True
P00042940,38.31,True
P00042941,78.24,True
P00042942,23.46,False
P00042943,50.6,True
P00042944,79.41,True
P00042945,51.36,True
P00042946,47.86,True
P00042947,47.03,True
P00042948,39.68,True
P00042949,48.74,True
P00042950,18.51,False
P00042951,49.64,True
P00042952,66.52,True
P00042953,41.21,True
P00042954,51.11,True
P00042955,52.18,True
P00042956,43.65,True
P00042957,46.47,True
P00042958,32.56,True
P00042959,52.67,True
P00042960,47.7,True
P00042961,43.74,True
P00042962,52.4,True
P00042963,57.13,True
P00042964,7.53,False
P00042965,45.61,True
P00042966,45.32,True
P00042967,9.42,False
P00042968,60.2,True
P00042969,40.47,True
P00042970,23.91,False
P00042971,43.86,True
P00042972,32.99,True
P00042973,40.68,True
P00042974,42.0,True
P00042975,27.81,False
P00042976,31.56,True
P00042977,77.72,True
P00042978,40.97,True
P00042979,24.75,False
P00042980,38.7,True
P00042981,54.25,True
P00042982,48.28,True
P00042983,56.9,True
P00042984,37.35,True
P00042985,38.99,True
P00042986,67.5,True
P00042987,19.82,False
P00042988,49.63,True
P00042989,43.28,True
P00042990,27.26,False
P00042991,48.34,True
P00042992,34.63,True
P00042993,20.3,False
P00042994,43.77,True
P00042995,32.17,True
P00042996,38.63,True
P00042997,59.09,True
P00042998,45.98,True
P00042999,42.33,True
P00043000,47.0,True
P00043001,51.0,True
P00043002,60.63,True
P00043003,39.97,True
P00043004,54.53,True
P00043005,33.6,True
P00043006,59.29,True
P00043007,31.05,True
P00043008,53.89,True
P00043009,32.19,True
P00043010,26.12,False
P00043011,38.79,True
P00043012,50.43,True
P00043013,26.32,False
P00043014,11.3,False
P00043015,45.03,True
P00043016,45.13,True
P00043017,48.87,True
P00043018,44.51,True
P00043019,23.65,False
P00043020,28.69,False
P00043021,19.78,False
P00043022,53.74,True
P00043023,30.35,True
P00043024,27.93,False
P00043025,54.74,True
P00043026,49.43,True
P00043027,51.45,True
P00043028,28.14,False
P00043029,48.65,True
P00043030,35.57,True
P00043031,26.41,False
P00043032,54.48,True
P00043033,47.75,True
P00043034,31.37,True
P00043035,32.26,True
P00043036,49.74,True
P00043037,36.78,True
P00043038,37.1,True
P00043039,18.17,False
P00043040,54.66,True
P00043041,51.11,True
P00043042,21.85,False
P00043043,55.22,True
P00043044,43.52,True
P00043045,34.32,True
P00043046,33.86,True
P00043047,54.43,True
P00043048,49.72,True
P00043049,56.53,True
P00043050,52.74,True
P00043051,24.83,False
P00043052,25.34,False
P00043053,50.25,True
P00043054,47.31,True
P00043055,51.25,True
P00043056,26.93,False
P00043057,24.51,False
P00043058,17.43,False
P00043059,58.87,True
P00043060,43.93,True
P00043061,29.84,False
P00043062,40.8,True
P00043063,45.55,True
P00043064,35.61,True
P00043065,33.49,True
P00043066,45.21,True
P00043067,47.65,True
P00043068,58.8,True
P00043069,33.28,True
P00043070,49.61,True
P00043071,41.13,True
P00043072,77.94,True
P00043073,55.41,True
P00043074,61.36,True
P00043075,48.88,True
P00043076,43.6,True
P00043077,43.05,True
P00043078,81.99,True
P00043079,51.86,True
P00043080,22.03,False
P00043081,23.98,False
P00043082,43.58,True
P00043083,50.92,True
P00043084,73.09,True
P00043085,25.51,False
P00043086,35.9,True
P00043087,40.86,True
P00043088,18.85,False
P00043089,20.82,False
P00043090,30.73,True
P00043091,58.65,True
P00043092,57.9,True
P00043093,27.78,False
P00043094,32.75,True
P00043095,28.47,False
P00043096,41.56,True
P00043097,51.43,True
P00043098,49.47,True
P00043099,54.42,True
P00043100,45.39,True
P00043101,50.58,True
P00043102,25.09,False
P00043103,72.71,True
P00043104,59.22,True
P00043105,31.41,True
P00043106,43.87,True
P00043107,45.75,True
P00043108,25.41,False
P00043109,33.35,True
P00043110,46.61,True
P00043111,20.49,False
P00043112,41.2,True
P00043113,38.61,True
P00043114,50.19,True
P00043115,38.07,True
P00043116,62.44,True
P00043117,36.14,True
P00043118,34.17,True
P00043119,11.22,False
P00043120,48.05,True
P00043121,51.58,True
P00043122,62.48,True
P00043123,36.62,True
P00043124,45.59,True
P00043125,22.96,False
P00043126,35.1,True
P00043127,49.71,True
P00043128,46.28,True
P00043129,41.3,True
P00043130,25.82,False
P00043131,33.1,True
P00043132,33.45,True
P00043133,25.24,False
P00043134,70.75,True
P00043135,40.39,True
P00043136,59.41,True
P00043137,67.11,True
P00043138,59.21,True
P00043139,41.69,True
P00043140,34.1,True
P00043141,20.27,False
P00043142,27.95,False
P00043143,32.37,True
P00043144,34.01,True
P00043145,70.02,True
P00043146,51.36,True
P00043147,45.52,True
P00043148,21.33,False
P00043149,70.77,True
P00043150,40.64,True
P00043151,52.82,True
P00043152,29.65,False
P00043153,43.87,True
P00043154,31.98,True
P00043155,22.14,False
P00043156,46.74,True
P00043157,66.64,True
P00043158,40.13,True
P00043159,49.13,True
P00043160,43.41,True
P00043161,23.49,False
P00043162,33.49,True
P00043163,31.13,True
P00043164,53.26,True
P00043165,35.12,True
P00043166,57.31,True
P00043167,58.1,True
P00043168,26.21,False
P00043169,29.73,False
P00043170,50.58,True
P00043171,27.11,False
P00043172,39.19,True
P00043173,43.21,True
P00043174,44.5,True
P00043175,39.73,True
P00043176,46.1,True
P00043177,46.7,True
P00043178,39.61,True
P00043179,20.4,False
P00043180,41.64,True
P00043181,43.05,True
P00043182,26.28,False
P00043183,20.96,False
P00043184,26.31,False
P00043185,56.41,True
P00043186,80.26,True
P00043187,68.82,True
P00043188,41.92,True
P00043189,66.82,True
P00043190,17.33,False
P00043191,46.35,True
P00043192,48.81,True
P00043193,60.57,True
P00043194,51.84,True
P00043195,32.3,True
P00043196,55.54,True
P00043197,48.41,True
P00043198,67.81,True
P00043199,37.6,True
P00043200,28.79,False
P00043201,52.38,True
P00043202,27.78,False
P00043203,29.91,True
P00043204,55.45,True
P00043205,57.4,True
P00043206,56.02,True
P00043207,33.4,True
P00043208,44.94,True
P00043209,64.22,True
P00043210,44.89,True
P00043211,28.68,False
P00043212,69.82,True
P00043213,28.85,False
P00043214,26.81,False
P00043215,44.62,True
P00043216,24.29,False
P00043217,41.8,True
P00043218,45.93,True
P00043219,44.42,True
P00043220,46.68,True
P00043221,26.82,False
P00043222,41.52,True
P00043223,17.84,False
P00043224,55.06,True
P00043225,39.56,True
P00043226,45.91,True
P00043227,68.91,True
P00043228,45.12,True
P00043229,41.84,True
P00043230,40.69,True
P00043231,48.06,True
P00043232,31.67,True
P00043233,44.84,True
